,dice,sens
0,0.2931814302782045,0.9999636165181007
1,0.437300522688376,0.9999788453808889
2,0.0,0.0
3,0.06197054212449283,0.9997828918801563
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.25460485115339176,0.6183711230281933
11,0.0234486422998406,0.8564862104187947
12,0.5072361651112924,0.9787741847135004
13,0.0,0.0
14,0.0,0.0
15,0.09640730581387569,0.7840043525571273
16,0.2505802052454662,0.9761053922875886
17,0.3114535269987749,0.7148573027420257
18,0.0,0.0
19,0.1568632177812063,0.9126867241742057
20,0.0,0.0
21,0.17078169658649986,0.99993424513414
22,0.24014413752271288,0.9990232716154238
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.01502419361555054,0.9740820734341252
27,0.314618173152277,0.601865652013817
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.2793320212082262,0.9550245476705462
34,0.08134742206235011,0.9141052631578948
35,0.0,0.0
36,0.21311078728175126,0.9999495382752183
37,0.25592265241638396,0.930669302456933
38,0.0,0.0
39,0.28129179972284146,0.9356286825123251
40,0.16164510483511205,0.9137730358874879
41,0.0,0.0
42,0.03704091826825673,0.9996229260935143
43,0.0,0.0
44,0.0,0.0
45,0.2257787856322591,0.9416757608827453
46,0.37944559749533896,0.5664509183526106
47,0.607963590901323,0.9834572463662685
48,0.3561632888632378,0.6362641371762131
49,0.2938403760666292,0.8809697062540691
50,0.17740673431268617,0.9383218743742073
51,0.5599330711311555,0.9253555820421137
52,0.0,0.0
53,0.5602407434509,0.9828463229512668
54,0.1163468560755395,0.28842887813631557
55,0.6962331813887793,0.9271459279886658
56,0.0,0.0
57,0.0,0.0
58,0.3956472450259314,0.8149902982717386
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.07516633698975005,0.7014807502467917
66,0.0,0.0
67,0.32064674629489076,0.8752317086468215
68,0.3533668717098736,0.9971344817364381
69,0.369053520791608,0.9661527280278254
70,0.4711537506579666,0.8214576370971931
71,0.5062983662940671,0.9433841347405524
72,0.0,0.0
73,0.0,0.0
74,0.3556860421268114,0.9501511008778242
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.257086129391456,0.8455605937294113
81,0.0,0.0
82,0.5787257414866349,0.9815179825035101
83,0.22620466746137785,0.9680224596001096
84,0.0,0.0
85,0.13474010824934676,0.9956042061713498
86,0.0,0.0
87,0.03858082202164013,0.8417861080485116
88,0.0,0.0
89,0.12915721252084092,0.999902950310559
90,0.4368405801232263,0.6267071940680969
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.10566585248742197,0.9999012248123271
99,0.32434482835562795,0.8530516431924883
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.45976704533782536,0.8193816471105091
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.24393347028029952,0.7456047962407842
109,0.0,0.0
110,0.27784045688697645,0.8785884175009679
111,0.0,0.0
112,0.0,0.0
113,0.20157258565503694,0.9924264491698224
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.033190948328742066,0.1339936965330932
119,0.43412238643091816,0.8841443230718306
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.2317961751766339,0.930726566833056
125,0.0,0.0
126,0.47735655425383827,0.9235124137524326
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.05015191411788535,0.15538123627235645
131,0.038614144884852944,0.23171330387825234
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.1191942981096994,0.9973034640116158
137,0.0,0.0
138,0.03192773778115637,0.21982758620689655
139,0.0,0.0
140,0.0,0.0
141,0.2710187162025277,0.5493745261561789
142,0.5969525360954657,0.942369509576778
143,0.12011060244420968,0.9998914223669924
144,0.0,0.0
145,0.3552863991925309,0.8591768933487016
146,0.30115642487794136,0.8116814014407334
147,0.4263774548639645,0.9866769910496709
148,0.315785859788057,0.9633094780939082
149,0.056846639936678475,0.9831687612208259
150,0.0,0.0
151,0.0577596971039594,0.9997211377579476
152,0.005795778665145465,0.022095922983239577
153,0.042905061495586004,0.4140096618357488
154,0.0,0.0
155,0.0,0.0
156,0.10993021857388581,0.9998728059018062
157,0.060892212780817134,0.9997611084567606
158,0.1389534162041388,0.9999149298170991
159,0.0,0.0
160,0.06503877222568746,0.9997632575757576
161,0.10137222207036055,0.9998651927743327
162,0.0,0.0
163,0.444608342914163,0.9710982658959537
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0012541075992570604,0.023221634332745444
168,0.0,0.0
169,0.1423680377074886,0.6893081761006289
170,0.06958496799504439,0.17899009825865927
171,0.0,0.0
172,0.0,0.0
173,0.08271041509911607,0.999829989799388
174,0.5208886035555471,0.9714748556134667
175,0.0,0.0
176,0.0,0.0
177,0.13925193596767776,0.9663338997451147
178,0.0,0.0
179,0.5548002267629588,0.9635781434613606
180,0.0,0.0
181,0.2411841683349366,0.9989231873653984
182,0.17694661554343016,0.6425033467202141
183,5.9175682739439604e-05,0.0007429420505200594
184,0.19498839035258433,0.8883996820155323
185,0.26720538356553114,0.9999662868316365
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.09861208544821799,0.8473995271867613
190,0.21340758104636046,0.9036452689523644
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.17798532884423307,0.9965187763869343
197,0.2383852588693917,0.9999566254608545
198,0.4522752257981074,0.986065419682301
199,0.14014199129812474,0.9633434915106661
200,0.0,0.0
201,0.15891665691209178,0.7584497206703911
202,0.19331157665719198,0.9652368937482478
203,0.20601249269208283,0.9874343696537078
204,0.12537122691858057,0.9998841788278897
205,0.09450413088201678,0.3261580074382959
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.06641578578096823,0.9998254189944135
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.34635036496350363,0.9879968154816584
216,0.4302910850124611,0.9565122931527682
217,0.22395124548843265,0.9999559684734269
218,0.0,0.0
219,0.0,0.0
220,0.14501330874808546,0.9581450186677147
221,0.29101780719530895,0.9629289684360818
222,0.28337785592714076,0.9529964747356052
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.19570850630635395,0.9999324506890029
227,0.0,0.0
228,0.2350075535111096,0.775369623655914
229,0.5163138577098716,0.9939815955960891
230,0.0,0.0
231,0.0,0.0
232,0.4305348300082691,0.8623400852878464
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.15401833473230303,0.8703497023809523
241,0.7396553892592127,0.9587177077539748
242,0.0,0.0
243,0.0,0.0
244,0.5004899920795801,0.8783119473543686
245,0.0,0.0
246,0.0,0.0
247,0.24247196474057475,0.9903729925746848
248,0.0,0.0
249,0.3071956535472866,0.9168143595158188
250,0.22773644293501377,0.9229341253845338
251,0.3321174729557913,0.9571407118185914
252,0.0,0.0
253,0.23802150157058796,0.8143054834803667
254,0.0,0.0
255,0.3046505659946965,0.9905436475561818
256,0.0,0.0
257,0.3236725438238891,0.9882915823868057
258,0.11239965855887704,0.6363991407928139
259,0.31689551859576315,0.9962391000465952
260,0.0,0.0
261,0.0,0.0
262,0.10178374884257237,0.9779543419874664
263,0.3379947828059431,0.9691697290968811
264,0.1772134846596841,0.5878234965555762
265,0.0,0.0
266,0.0,0.0
267,0.3367901178629482,0.9999663673359567
268,0.0,0.0
269,0.11902814823872886,0.4379393734885552
270,0.0,0.0
271,0.0,0.0
272,0.10364361144135953,0.99986506544326
273,0.056691108400805254,0.9774512287813529
274,0.023153727604063954,0.9993694829760403
275,0.0,0.0
276,0.12059739533553097,0.9998921832884097
277,0.03185551000993299,0.9995610184372257
278,0.07225599265970868,0.9998132935026139
279,0.21846429973638454,0.9999486547545697
280,0.1280554127546741,0.9895458727105462
281,0.0747485220153534,0.9998524638536441
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.06277956933319463,0.999723909442297
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.26776115066104894,0.9939328569502495
292,0.15822047639710415,0.8966543713194849
293,0.1555611964293269,0.9813183880437684
294,0.18676253280695176,0.999940957666647
295,0.0,0.0
296,0.14649432967136927,0.9999192832351279
297,0.14408062313116024,0.9999359508102222
298,0.0,0.0
299,0.0,0.0
300,0.0,0.0
301,0.12917303995172674,0.9835452505609573
302,0.07650714590204392,0.9998045347928068
303,0.046941198693903986,0.9997126436781609
304,0.15706720360540052,0.9999196335288918
305,0.0,0.0
306,0.12694740432599974,0.954079358002675
307,0.21077869647233044,0.9720852078703452
308,0.2429461051842056,0.9998375370618577
309,0.3264157014157014,0.7738594689746223
310,0.0,0.0
311,0.11297478005190142,0.9998981462619678
312,0.0,0.0
313,0.0,0.0
314,0.4527740865972871,0.9494390288762184
315,0.1916192296756943,0.9786813322622505
316,0.39713767842307984,0.971816669746812
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.026376395950115154,0.9994511525795828
321,0.0,0.0
322,0.16982141566047285,0.9606543967280163
323,0.0,0.0
324,0.07337389028401656,0.9997590361445783
325,0.020380407202159837,0.11336946702800361
326,0.38465960105081637,0.9866452210362139
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.09930446936670105,0.9998659697091543
331,0.2847135955831608,0.9999596024884867
332,0.07786648271944328,0.9997395154988278
333,0.15991294211769158,0.9999462076385154
334,0.10407629944994352,0.9980771695936418
335,0.0,0.0
336,0.13393505266185474,0.4778635652853792
337,0.21205074965121076,0.5333794648741268
338,0.09674814767905769,0.5068845388188454
339,0.0,0.0
340,0.0,0.0
341,0.28302304751081103,0.9999659713478749
342,0.15614221933827524,0.9839111111111111
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.10543580663102575,0.9998923573735199
347,0.24179095626389918,0.9242417373169516
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.027892686108584083,0.3946090335114133
355,0.24461142748031584,0.9999540842095597
356,0.0,0.0
357,0.03974324255088672,0.9996318114874816
358,0.0,0.0
359,0.09863953876054093,0.9998351467194198
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.05466358108982191,0.9997371188222923
364,0.0,0.0
365,0.07379464811976895,0.9998121007140173
366,0.0,0.0
367,0.0,0.0
368,0.0,0.0
369,0.09985435335357574,0.5542994176087701
370,0.0,0.0
371,0.1622823116766589,0.999937174090595
372,0.12453215379380742,0.9517205512698275
373,0.0,0.0
374,0.42781356919269126,0.9942268651666385
375,0.04572809371965161,0.987450462351387
376,0.008735321795343889,0.04995320542817033
377,0.24459907059521455,0.9430123409729833
378,0.11401590890686998,0.713216957605985
379,0.18355720553493082,0.9999264597734961
380,0.030403566977372867,0.6608164822586798
381,0.05718482977977843,0.43019365304674034
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.07868120135981795,0.969702216066482
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.1550644542605302,0.9084644898598387
391,0.0,0.0
392,0.0,0.0
393,0.031290899863778414,0.9995733788395904
394,0.21170322571331646,0.9777970396052807
395,0.06524300994558078,0.9906542056074766
396,0.0,0.0
397,0.19055599159966907,0.9764661122887114
398,0.1347331297859487,0.9999192180305356
399,0.0,0.0
400,0.0,0.0
401,0.11611866643713778,0.9512974802557352
402,0.07700466364075928,0.9997974888618874
403,0.08117685841437283,0.978347238776321
404,0.0,0.0
405,0.006366458087484257,0.11521895190236899
406,0.12163503815278133,0.9999067251189254
407,0.11828776821696983,0.9997698504027618
408,0.1449645225528295,0.8381399508160071
409,0.0,0.0
410,0.1748829613500272,0.999937749003984
411,0.0,0.0
412,0.10361388746783541,0.9998526377836723
413,0.2480181124817172,0.7837575450593052
414,0.20846961611292822,0.7565991565575051
415,0.22261158658490016,0.9999495484587054
416,0.10888963332927275,0.9923674715514849
417,0.23639297670945833,0.9999592468823865
418,0.15740901320516315,0.9999213094113943
419,0.23114225927525162,0.9999521026918288
420,0.18084703959811768,0.9999163389943947
421,0.0,0.0
422,0.1753893237448127,0.944327659863023
423,0.18665884030019705,0.8303388249922288
424,0.0,0.0
425,0.2075483468496569,0.9999499073285578
426,0.308765169012467,0.9999173519566924
427,0.1679426353245633,0.9751134762873689
428,0.0,0.0
429,0.13459426699230118,0.8095134979067418
430,0.3066378538842687,0.7229498494712194
431,0.0,0.0
432,0.4817661519007648,0.9865885945078942
433,0.2802827689255534,0.8894290154201697
434,0.11935208866155157,0.847423711855928
435,0.0,0.0
436,0.3102385519819804,0.9361029028333043
437,0.0,0.0
438,0.5489221816331641,0.9815201785435058
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.09178222199670912,0.7645211930926217
444,0.0,0.0
445,0.20322785580081373,0.9947072444591465
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.1112959229819949,0.5868563576105408
450,0.0,0.0
451,0.17642851042022548,0.24326154480281462
452,0.18317834423757662,0.7407232951274402
453,0.3133358372884443,0.9999636773092151
454,0.0,0.0
455,0.06176019722806075,0.6295103092783505
456,0.0,0.0
457,0.21437181939582056,0.7757692910506243
458,0.0,0.0
459,0.38999485624856356,0.7920649033118471
460,0.062153808219660614,0.9461126005361931
461,0.3312158353812784,0.4350132625994695
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.586860306937712,0.9204611020290413
466,0.28681756512023376,0.5277068696771862
467,0.27360662762462507,0.5738251012533852
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.25378507978932474,0.7897517857725301
472,0.0,0.0
473,0.3807628013373218,0.7221190947961206
474,0.0,0.0
475,0.0,0.0
476,0.11201835881111892,0.909375
477,0.3347121737232417,0.7029988594941521
478,0.0,0.0
479,0.0,0.0
480,0.5216281526890044,0.8261510678131783
481,0.0,0.0
482,0.03163889474794347,0.4665898617511521
483,0.16069342420944055,0.9999290780141844
484,0.03318749232208499,0.23832790445168295
485,0.0,0.0
486,0.05069232999855009,0.9996426018584703
487,0.11342313594104249,0.9995320980722441
488,0.0,0.0
489,0.08126826788664379,0.8169913765570105
490,0.0,0.0
491,0.36063893572208244,0.8335188913893166
492,0.15021158616664235,0.9984481086323957
493,0.16783795491132905,0.9975407316323394
494,0.0,0.0
495,0.02750668899539951,0.40050448430493274
496,0.10797158422799413,0.9998711340206186
497,0.22613535045586586,0.9998092573753815
498,0.0680289262524653,0.771761340416837
499,0.6895884542850367,0.9323514143501318
500,0.2402231295771738,0.9982377660295513
501,0.0,0.0
502,0.0,0.0
503,0.1830950563184371,0.2531779201434583
504,0.12519119051551425,0.8562027305765642
505,0.0,0.0
506,0.19727455345024159,0.9999449611976443
507,0.0,0.0
508,0.2043819795949225,0.6102154004901329
509,0.3835803083977786,0.9006287920573635
510,0.2686304815589296,0.6760013422409322
511,0.27095595151710605,0.8861349154032081
512,0.0,0.0
513,0.0,0.0
514,0.0,0.0
515,0.0,0.0
516,0.17364897920221462,0.9603405041573182
517,0.0,0.0
518,0.0,0.0
519,0.46091361923140306,0.9285653086578417
520,0.0,0.0
521,0.0,0.0
522,0.1813428956705815,0.43547161619450775
523,0.0,0.0
524,0.0,0.0
525,0.42895053718187026,0.8489784585483237
526,0.0,0.0
527,0.05338730998017185,0.33621227887617067
528,0.0,0.0
529,0.06556270834176822,0.29380102812216513
530,0.5556613172970857,0.9834369833897505
531,0.4159576479485725,0.8524349457541398
532,0.0,0.0
533,0.28398924122310304,0.8763323431766556
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,0.0,0.0
538,0.0,0.0
539,0.3504629808568321,0.9850088457121574
540,0.0,0.0
541,0.0,0.0
542,0.08451787198669991,0.417299404884055
543,0.3825699995684219,0.9999749316888521
544,0.0,0.0
545,0.0,0.0
546,0.4494846918222103,0.9620614704772854
547,0.04895244006270241,0.8793596340766152
548,0.22058857606302862,0.7717157796603299
549,0.0,0.0
550,0.0,0.0
551,0.3413322760481387,0.9461227115554721
552,0.015058206523898447,0.22189695550351288
553,0.10124017043683098,0.9853337828725557
554,0.0,0.0
555,0.504299145650397,0.9443674858481692
556,0.034446691304651,0.2854391371340524
557,0.32320406439014565,0.8545728910850076
558,0.0,0.0
559,0.0,0.0
560,0.08471017800091282,0.9882854100106496
561,0.0,0.0
562,0.2830249556358041,0.7424878731646971
563,0.0,0.0
564,0.17946864384551905,0.6507840772014475
565,0.33759713791384416,0.9553224682178777
566,0.23418879663304284,0.8624799932608879
567,0.0,0.0
568,0.05968424741213573,0.3338631065903793
569,0.0,0.0
570,0.0,0.0
571,0.12396779388083735,0.9998960931005819
572,0.5382542110271369,0.9811293339871774
573,0.6398824024906888,0.9815556118571067
574,0.39796346211440553,0.9643800621244231
575,0.0,0.0
576,0.19659101707947094,0.9803549887988972
577,0.0,0.0
578,0.005209684148803013,0.01647411210954215
579,0.0,0.0
580,0.1231920558393898,0.800498753117207
581,0.29562657929081165,0.6693323274236137
582,0.0,0.0
583,0.4779911644196214,0.966437113554741
584,0.431118768170561,0.9951037653784018
585,0.0,0.0
586,0.0,0.0
587,0.4840684767801553,0.8469282395456892
588,0.2010052224447324,0.964030131826742
589,0.16123421233283267,0.9410736880159065
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.2621653169913183,0.967511779223693
595,0.0,0.0
596,0.08567388377547651,0.9827117327117327
597,0.27685325264750377,0.6684376556533289
598,0.0,0.0
599,0.2567624747806143,0.7834661876426781
600,0.2019310070244291,0.7046593559271572
601,0.0,0.0
602,0.0,0.0
603,0.10006918553253642,0.9998079877112135
604,0.22326330898399774,0.39397762796128205
605,0.01500722063931931,0.08733674048835889
606,0.4538076977553022,0.6355368136469828
607,0.0,0.0
608,0.0,0.0
609,0.0,0.0
610,0.0008057043870603875,0.003415689399977229
611,0.4918294376643716,0.9805007363770251
612,0.3541774162430399,0.977076370837975
613,0.2058416418990606,0.8473419332446347
614,0.4660477114080083,0.8286824691012219
615,0.0,0.0
616,0.246471004383558,0.7762692099454417
617,0.0,0.0
618,0.053015673981191225,0.875
619,0.0,0.0
620,0.07610365798546102,0.9996607869742198
621,0.2552299427872647,0.9723793677204658
622,0.0,0.0
623,0.20648434925864909,0.7747885861233371
624,0.218193881661572,0.7420121680970224
625,0.0,0.0
626,0.42838827838827837,0.975081954787486
627,0.0,0.0
628,0.14972818439022945,0.9573782913430574
629,0.0,0.0
630,0.5525808383724842,0.9606184655322426
631,0.0,0.0
632,0.0,0.0
633,0.30124483369415467,0.9465100100486975
634,0.18187565858798735,0.8183488413441593
635,0.3143283582089552,0.835920177383592
636,0.0,0.0
637,0.1912470096783203,0.9731817339183093
638,0.19470026727758685,0.9761600898463423
639,0.3714692785502353,0.969610682900486
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.2487486033519553,0.9969549057364202
645,0.0,0.0
646,0.2718879435228826,0.9819461331564792
647,0.11933178123595964,0.8264313193030097
648,0.07085201793721974,0.9462038164839627
649,0.10105620410193393,0.8643643643643644
650,0.08154487792162655,0.6964749536178108
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.10769195439253194,0.969105187022112
655,0.0,0.0
656,0.0,0.0
657,0.23659455649533723,0.8956334342449587
658,0.0,0.0
659,0.40145648722247357,0.5814213406644229
660,0.0,0.0
661,0.0,0.0
662,0.0,0.0
663,0.0,0.0
664,0.40196108224187355,0.8892125666651728
665,0.0,0.0
